"time"	"choice"	"pair"	"task"	"rater"	"IDl"	"IDr"	"sex"	"ratingl"	"ratingr"	"heightl"	"heightr"	"weightl"	"weightr"	"agel"	"ager"	"heightsl"	"heightsr"	"weightsl"	"weightsr"	"agesl"	"agesr"
7.951	"Podjak84"	"Podjak84|Jurmar88"	"body.form"	"R00464"	"Podjak84"	"Jurmar88"	"F"	4.5	2.75	185.9	164.7	79.4	60.6	31	28	0.881518138992905	-2.19107340137695	-0.192243085558215	-1.87238410190377	0.742932443744628	0.231218770757256
4.597	"Kuzmat95"	"Hormic89|Kuzmat95"	"body.form"	"R00465"	"Hormic89"	"Kuzmat95"	"M"	3.45	5	172	175	73.6	85.1	27	20	-1.1330583898345	-0.69825770015952	-0.710584462941419	0.317161371525278	0.0606475464281327	-1.13335102387573
3.323	"Ledzde83"	"Vavit89|Ledzde83"	"body.form"	"R00465"	"Vavit89"	"Ledzde83"	"M"	5.49	6.49	177.5	186.5	78.9	112.4	26	33	-0.335923792097037	0.9684782769279	-0.236927687056767	2.75694061334622	-0.109923677900991	1.08407489240288
3.586	"Schvac86"	"Schvac86|Tanske91"	"body.form"	"R00465"	"Schvac86"	"Tanske91"	"M"	3.81	4.65	187.6	178.2	74.7	84.7	29	24	1.12790519647539	-0.234470297839544	-0.612278339644604	0.281413690326437	0.40178999508638	-0.451066126559239
4.125	"Lehpet88"	"Lehpet88|Kvatom96"	"body.form"	"R00465"	"Lehpet88"	"Kvatom96"	"M"	4.45	4.33	176.4	171.4	74.8	71.5	29	19	-0.495350711644529	-1.22001852776949	-0.603341419344894	-0.898259789235337	0.40178999508638	-1.30392224820486
3.377	"Ledzde83"	"Ledzde83|Lehpet88"	"body.form"	"R00465"	"Ledzde83"	"Lehpet88"	"M"	6.49	4.45	186.5	176.4	112.4	74.8	33	29	0.9684782769279	-0.495350711644529	2.75694061334622	-0.603341419344894	1.08407489240288	0.40178999508638
3.805	"Dusrad95"	"Dusrad95|Elijak78"	"body.form"	"R00465"	"Dusrad95"	"Elijak78"	"M"	3.02	5.29	187.9	175.7	75.8	78.6	21	37	1.17138526544289	-0.596804205902026	-0.51397221634779	-0.263738447955899	-0.96277979954661	1.76635978971937
3.043	"Cesdan78"	"Cesdan78|Hormic89"	"body.form"	"R00465"	"Cesdan78"	"Hormic89"	"M"	5.97	3.45	183.3	172	94.8	73.6	38	27	0.504690874607924	-1.1330583898345	1.18404264059719	-0.710584462941419	1.93693101404849	0.0606475464281327
2.806	"Trlmar94"	"Tanske91|Trlmar94"	"body.form"	"R00465"	"Tanske91"	"Trlmar94"	"M"	4.65	4.99	178.2	183.5	84.7	85.2	24	22	-0.234470297839544	0.533677587252921	0.281413690326437	0.326098291824989	-0.451066126559239	-0.792208575217486
2.9	"Trlmar94"	"Trlmar94|Kovjan85"	"body.form"	"R00465"	"Trlmar94"	"Kovjan85"	"M"	4.99	4.51	183.5	173.6	85.2	92	22	32	0.533677587252921	-0.901164688674511	0.326098291824989	0.933808872205296	-0.792208575217486	0.913503668073752
2.201	"Dusrad95"	"Jurmar88|Dusrad95"	"body.form"	"R00465"	"Jurmar88"	"Dusrad95"	"M"	2.75	3.02	164.7	187.9	60.6	75.8	28	21	-2.19107340137695	1.17138526544289	-1.87238410190377	-0.51397221634779	0.231218770757256	-0.96277979954661
2.207	"Holvac92"	"Holvac92|Hormic89"	"body.form"	"R00465"	"Holvac92"	"Hormic89"	"M"	5.41	3.45	184.3	172	84.4	73.6	23	27	0.649624437832917	-1.1330583898345	0.254602929427306	-0.710584462941419	-0.621637350888362	0.0606475464281327
4.712	"Vavit89"	"Vavit89|Maljan91"	"body.form"	"R00465"	"Vavit89"	"Maljan91"	"M"	5.49	6.06	177.5	179	78.9	83	26	24	-0.335923792097037	-0.118523447259548	-0.236927687056767	0.12948604523136	-0.109923677900991	-0.451066126559239
3.928	"Lejtom94"	"Lehpet88|Lejtom94"	"body.form"	"R00465"	"Lehpet88"	"Lejtom94"	"M"	4.45	4.4	176.4	183	74.8	86.6	29	21	-0.495350711644529	0.461210805640424	-0.603341419344894	0.451215176020934	0.40178999508638	-0.96277979954661
1.027	"Ledzde83"	"Podjak84|Ledzde83"	"body.form"	"R00465"	"Podjak84"	"Ledzde83"	"M"	4.5	6.49	185.9	186.5	79.4	112.4	31	33	0.881518138992905	0.9684782769279	-0.192243085558215	2.75694061334622	0.742932443744628	1.08407489240288
2.274	"Ledzde83"	"Ledzde83|Durmic90"	"body.form"	"R00465"	"Ledzde83"	"Durmic90"	"M"	6.49	3.15	186.5	173.7	112.4	71.9	33	25	0.9684782769279	-0.886671332352012	2.75694061334622	-0.862512108036495	1.08407489240288	-0.280494902230115
3.069	"Dusrad95"	"Bormir82|Dusrad95"	"body.form"	"R00465"	"Bormir82"	"Dusrad95"	"M"	3.25	3.02	192.2	187.9	85.7	75.8	33	21	1.79459958731036	1.17138526544289	0.370782893323541	-0.51397221634779	1.08407489240288	-0.96277979954661
5.398	"Slojan94"	"Dvodav92|Slojan94"	"body.form"	"R00465"	"Dvodav92"	"Slojan94"	"M"	5.08	4.9	167.7	178	65.5	76.9	24	22	-1.75627271170197	-0.263457010484541	-1.43447500721796	-0.415666093050975	-0.451066126559239	-0.792208575217486
3.334	"Miljir90"	"Miljir90|Fajjan99"	"body.form"	"R00465"	"Miljir90"	"Fajjan99"	"M"	5.41	2.86	177.8	186.2	79.2	78.5	27	18	-0.292443723129538	0.9249982079604	-0.210116926157636	-0.272675368255609	0.0606475464281327	-1.47449347253398
4.631	"Schvac86"	"Schvac86|Elijak78"	"body.form"	"R00465"	"Schvac86"	"Elijak78"	"M"	3.81	5.29	187.6	175.7	74.7	78.6	29	37	1.12790519647539	-0.596804205902026	-0.612278339644604	-0.263738447955899	0.40178999508638	1.76635978971937
3.156	"Vavit89"	"Vavit89|Hnukar88"	"body.form"	"R00465"	"Vavit89"	"Hnukar88"	"M"	5.49	3.34	177.5	178.4	78.9	70.6	26	28	-0.335923792097037	-0.205483585194543	-0.236927687056767	-0.978692071932731	-0.109923677900991	0.231218770757256
2.257	"Cesdan78"	"Cesdan78|jakkre91"	"body.form"	"R00465"	"Cesdan78"	"jakkre91"	"M"	5.97	3.59	183.3	187.7	94.8	108.6	38	25	0.504690874607924	1.14239855279789	1.18404264059719	2.41733764195722	1.93693101404849	-0.280494902230115
2.11	"Cesdan78"	"Elijak78|Cesdan78"	"body.form"	"R00465"	"Elijak78"	"Cesdan78"	"M"	5.29	5.97	175.7	183.3	78.6	94.8	37	38	-0.596804205902026	0.504690874607924	-0.263738447955899	1.18404264059719	1.76635978971937	1.93693101404849
4.097	"Hudjan95"	"Hudjan95|Hravoj97"	"body.form"	"R00465"	"Hudjan95"	"Hravoj97"	"M"	5.5	4.97	175.7	177.1	76.2	80.1	21	19	-0.596804205902026	-0.393897217387035	-0.478224535148948	-0.129684643460243	-0.96277979954661	-1.30392224820486
3.69	"stanik99"	"stanik99|Lehpet88"	"body.form"	"R00465"	"stanik99"	"Lehpet88"	"M"	4.9	4.45	174	176.4	92.3	74.8	18	29	-0.843191263384513	-0.495350711644529	0.960619633104427	-0.603341419344894	-1.47449347253398	0.40178999508638
2.724	"Smimar96"	"Kvatom96|Smimar96"	"body.form"	"R00465"	"Kvatom96"	"Smimar96"	"M"	4.33	4.46	171.4	180.5	71.5	77.2	19	21	-1.22001852776949	0.0988768975779417	-0.898259789235337	-0.388855332151844	-1.30392224820486	-0.96277979954661
1.2	"Miljir90"	"Miljir90|Vavit89"	"body.form"	"R00465"	"Miljir90"	"Vavit89"	"M"	5.41	5.49	177.8	177.5	79.2	78.9	27	26	-0.292443723129538	-0.335923792097037	-0.210116926157636	-0.236927687056767	0.0606475464281327	-0.109923677900991
5.11	"Trlmar94"	"Salpav84|Trlmar94"	"body.form"	"R00465"	"Salpav84"	"Trlmar94"	"M"	3.23	4.99	187.2	183.5	88.3	85.2	32	22	1.06993177118539	0.533677587252921	0.603142821116011	0.326098291824989	0.913503668073752	-0.792208575217486
2.427	"Elijak78"	"Jankov90|Elijak78"	"body.form"	"R00465"	"Jankov90"	"Elijak78"	"M"	3.79	5.29	173	175.7	71.4	78.6	26	37	-0.988124826609506	-0.596804205902026	-0.907196709535047	-0.263738447955899	-0.109923677900991	1.76635978971937
2.769	"Mibdav96"	"Dvodav92|Mibdav96"	"body.form"	"R00465"	"Dvodav92"	"Mibdav96"	"M"	5.08	4.56	167.7	172	65.5	65.6	24	20	-1.75627271170197	-1.1330583898345	-1.43447500721796	-1.42553808691825	-0.451066126559239	-1.13335102387573
1.668	"Peltom81"	"Peltom81|Smimar96"	"body.form"	"R00465"	"Peltom81"	"Smimar96"	"M"	5.61	4.46	186	180.5	98.8	77.2	35	21	0.896011495315403	0.0988768975779417	1.5415194525856	-0.388855332151844	1.42521734106112	-0.96277979954661
6.024	"Lehpet88"	"Lehpet88|Beljak94"	"body.form"	"R00467"	"Lehpet88"	"Beljak94"	"F"	4.45	3.54	176.4	190.5	74.8	86.7	29	22	-0.495350711644529	1.54821252982787	-0.603341419344894	0.460152096320645	0.40178999508638	-0.792208575217486
4.055	"Hravoj97"	"Hravoj97|Podjak84"	"body.form"	"R00467"	"Hravoj97"	"Podjak84"	"F"	4.97	4.5	177.1	185.9	80.1	79.4	19	31	-0.393897217387035	0.881518138992905	-0.129684643460243	-0.192243085558215	-1.30392224820486	0.742932443744628
7.51	"Slojan94"	"Zamdan92|Slojan94"	"body.form"	"R00467"	"Zamdan92"	"Slojan94"	"F"	3	4.9	175	178	68	76.9	23	22	-0.69825770015952	-0.263457010484541	-1.2110519997252	-0.415666093050975	-0.621637350888362	-0.792208575217486
5.401	"Knaada85"	"Jurmar88|Knaada85"	"body.form"	"R00467"	"Jurmar88"	"Knaada85"	"F"	2.75	4.21	164.7	190.3	60.6	89	28	30	-2.19107340137695	1.51922581718287	-1.87238410190377	0.665701263213984	0.231218770757256	0.572361219415504
4.21	"Holvac92"	"Schvac86|Holvac92"	"body.form"	"R00467"	"Schvac86"	"Holvac92"	"F"	3.81	5.41	187.6	184.3	74.7	84.4	29	23	1.12790519647539	0.649624437832917	-0.612278339644604	0.254602929427306	0.40178999508638	-0.621637350888362
3.267	"Lehpet88"	"Lehpet88|Svoale85"	"body.form"	"R00467"	"Lehpet88"	"Svoale85"	"F"	4.45	2.91	176.4	170.9	74.8	67.9	29	31	-0.495350711644529	-1.29248530938199	-0.603341419344894	-1.21998892002491	0.40178999508638	0.742932443744628
3.304	"jakkre91"	"Zamdan92|jakkre91"	"body.form"	"R00467"	"Zamdan92"	"jakkre91"	"F"	3	3.59	175	187.7	68	108.6	23	25	-0.69825770015952	1.14239855279789	-1.2110519997252	2.41733764195722	-0.621637350888362	-0.280494902230115
3.573	"Peltom81"	"Peltom81|Kuzmat95"	"body.form"	"R00467"	"Peltom81"	"Kuzmat95"	"F"	5.61	5	186	175	98.8	85.1	35	20	0.896011495315403	-0.69825770015952	1.5415194525856	0.317161371525278	1.42521734106112	-1.13335102387573
2.711	"Hudjan95"	"Jankov90|Hudjan95"	"body.form"	"R00467"	"Jankov90"	"Hudjan95"	"F"	3.79	5.5	173	175.7	71.4	76.2	26	21	-0.988124826609506	-0.596804205902026	-0.907196709535047	-0.478224535148948	-0.109923677900991	-0.96277979954661
5.615	"Hudjan95"	"Hudjan95|Holzde94"	"body.form"	"R00467"	"Hudjan95"	"Holzde94"	"F"	5.5	2.35	175.7	193.4	76.2	96.2	21	22	-0.596804205902026	1.96851986318035	-0.478224535148948	1.30915952479313	-0.96277979954661	-0.792208575217486
4.745	"Dusrad95"	"Svoale85|Dusrad95"	"body.form"	"R00467"	"Svoale85"	"Dusrad95"	"F"	2.91	3.02	170.9	187.9	67.9	75.8	31	21	-1.29248530938199	1.17138526544289	-1.21998892002491	-0.51397221634779	0.742932443744628	-0.96277979954661
3.74	"Holvac92"	"Smimar96|Holvac92"	"body.form"	"R00467"	"Smimar96"	"Holvac92"	"F"	4.46	5.41	180.5	184.3	77.2	84.4	21	23	0.0988768975779417	0.649624437832917	-0.388855332151844	0.254602929427306	-0.96277979954661	-0.621637350888362
5.469	"Kuzmat95"	"Kuzmat95|Slojan94"	"body.form"	"R00467"	"Kuzmat95"	"Slojan94"	"F"	5	4.9	175	178	85.1	76.9	20	22	-0.69825770015952	-0.263457010484541	0.317161371525278	-0.415666093050975	-1.13335102387573	-0.792208575217486
4.155	"Elijak78"	"Elijak78|jakkre91"	"body.form"	"R00467"	"Elijak78"	"jakkre91"	"F"	5.29	3.59	175.7	187.7	78.6	108.6	37	25	-0.596804205902026	1.14239855279789	-0.263738447955899	2.41733764195722	1.76635978971937	-0.280494902230115
2.946	"Ledzde83"	"Ledzde83|Hnukar88"	"body.form"	"R00467"	"Ledzde83"	"Hnukar88"	"F"	6.49	3.34	186.5	178.4	112.4	70.6	33	28	0.9684782769279	-0.205483585194543	2.75694061334622	-0.978692071932731	1.08407489240288	0.231218770757256
4.561	"Lejtom94"	"Lejtom94|Salpav84"	"body.form"	"R00467"	"Lejtom94"	"Salpav84"	"F"	4.4	3.23	183	187.2	86.6	88.3	21	32	0.461210805640424	1.06993177118539	0.451215176020934	0.603142821116011	-0.96277979954661	0.913503668073752
3.293	"Elijak78"	"Elijak78|janbal79"	"body.form"	"R00467"	"Elijak78"	"janbal79"	"F"	5.29	4.65	175.7	187.7	78.6	93.1	37	37	-0.596804205902026	1.14239855279789	-0.263738447955899	1.03211499550211	1.76635978971937	1.76635978971937
3.788	"Podjak84"	"Hravoj97|Podjak84"	"body.form"	"R00467"	"Hravoj97"	"Podjak84"	"F"	4.97	4.5	177.1	185.9	80.1	79.4	19	31	-0.393897217387035	0.881518138992905	-0.129684643460243	-0.192243085558215	-1.30392224820486	0.742932443744628
4.695	"Maljan91"	"Holzde94|Maljan91"	"body.form"	"R00467"	"Holzde94"	"Maljan91"	"F"	2.35	6.06	193.4	179	96.2	83	22	24	1.96851986318035	-0.118523447259548	1.30915952479313	0.12948604523136	-0.792208575217486	-0.451066126559239
7.769	"Miljir90"	"Lehpet88|Miljir90"	"body.form"	"R00467"	"Lehpet88"	"Miljir90"	"F"	4.45	5.41	176.4	177.8	74.8	79.2	29	27	-0.495350711644529	-0.292443723129538	-0.603341419344894	-0.210116926157636	0.40178999508638	0.0606475464281327
4.676	"Ondpet80"	"janbal79|Ondpet80"	"body.form"	"R00467"	"janbal79"	"Ondpet80"	"F"	4.65	5.03	187.7	183.4	93.1	98.7	37	36	1.14239855279789	0.519184230930422	1.03211499550211	1.53258253228589	1.76635978971937	1.59578856539025
8.279	"Peltom81"	"Peltom81|Hudjan95"	"body.form"	"R00467"	"Peltom81"	"Hudjan95"	"F"	5.61	5.5	186	175.7	98.8	76.2	35	21	0.896011495315403	-0.596804205902026	1.5415194525856	-0.478224535148948	1.42521734106112	-0.96277979954661
4.61	"Durmic90"	"Durmic90|Schvac86"	"body.form"	"R00467"	"Durmic90"	"Schvac86"	"F"	3.15	3.81	173.7	187.6	71.9	74.7	25	29	-0.886671332352012	1.12790519647539	-0.862512108036495	-0.612278339644604	-0.280494902230115	0.40178999508638
3.883	"Hnukar88"	"Kvatom96|Hnukar88"	"body.form"	"R00467"	"Kvatom96"	"Hnukar88"	"F"	4.33	3.34	171.4	178.4	71.5	70.6	19	28	-1.22001852776949	-0.205483585194543	-0.898259789235337	-0.978692071932731	-1.30392224820486	0.231218770757256
3.63	"Peltom81"	"Peltom81|Slojan94"	"body.form"	"R00467"	"Peltom81"	"Slojan94"	"F"	5.61	4.9	186	178	98.8	76.9	35	22	0.896011495315403	-0.263457010484541	1.5415194525856	-0.415666093050975	1.42521734106112	-0.792208575217486
3.676	"Cesdan78"	"Zamdan92|Cesdan78"	"body.form"	"R00467"	"Zamdan92"	"Cesdan78"	"F"	3	5.97	175	183.3	68	94.8	23	38	-0.69825770015952	0.504690874607924	-1.2110519997252	1.18404264059719	-0.621637350888362	1.93693101404849
2.939	"Cesdan78"	"Cesdan78|Dusrad95"	"body.form"	"R00467"	"Cesdan78"	"Dusrad95"	"F"	5.97	3.02	183.3	187.9	94.8	75.8	38	21	0.504690874607924	1.17138526544289	1.18404264059719	-0.51397221634779	1.93693101404849	-0.96277979954661
3.338	"Miljir90"	"Salpav84|Miljir90"	"body.form"	"R00467"	"Salpav84"	"Miljir90"	"F"	3.23	5.41	187.2	177.8	88.3	79.2	32	27	1.06993177118539	-0.292443723129538	0.603142821116011	-0.210116926157636	0.913503668073752	0.0606475464281327
2.928	"Balatt81"	"Kvatom96|Balatt81"	"body.form"	"R00467"	"Kvatom96"	"Balatt81"	"F"	4.33	5.59	171.4	172.4	71.5	81.1	19	34	-1.22001852776949	-1.0750849645445	-0.898259789235337	-0.0403154404631386	-1.30392224820486	1.254646116732
1.857	"Salpav84"	"Jankov90|Salpav84"	"body.form"	"R00467"	"Jankov90"	"Salpav84"	"F"	3.79	3.23	173	187.2	71.4	88.3	26	32	-0.988124826609506	1.06993177118539	-0.907196709535047	0.603142821116011	-0.109923677900991	0.913503668073752
21.446	"Kvatom96"	"Kvatom96|Ondpet80"	"body.form"	"R00474"	"Kvatom96"	"Ondpet80"	"M"	4.33	5.03	171.4	183.4	71.5	98.7	19	36	-1.22001852776949	0.519184230930422	-0.898259789235337	1.53258253228589	-1.30392224820486	1.59578856539025
5.305	"Lehpet88"	"Lehpet88|jakkre91"	"body.form"	"R00474"	"Lehpet88"	"jakkre91"	"M"	4.45	3.59	176.4	187.7	74.8	108.6	29	25	-0.495350711644529	1.14239855279789	-0.603341419344894	2.41733764195722	0.40178999508638	-0.280494902230115
8.171	"jakkre91"	"jakkre91|janbal79"	"body.form"	"R00474"	"jakkre91"	"janbal79"	"M"	3.59	4.65	187.7	187.7	108.6	93.1	25	37	1.14239855279789	1.14239855279789	2.41733764195722	1.03211499550211	-0.280494902230115	1.76635978971937
5.963	"Beljak94"	"Slojan94|Beljak94"	"body.form"	"R00474"	"Slojan94"	"Beljak94"	"M"	4.9	3.54	178	190.5	76.9	86.7	22	22	-0.263457010484541	1.54821252982787	-0.415666093050975	0.460152096320645	-0.792208575217486	-0.792208575217486
6.181	"Dusrad95"	"Dvodav92|Dusrad95"	"body.form"	"R00474"	"Dvodav92"	"Dusrad95"	"M"	5.08	3.02	167.7	187.9	65.5	75.8	24	21	-1.75627271170197	1.17138526544289	-1.43447500721796	-0.51397221634779	-0.451066126559239	-0.96277979954661
1.749	"Dvodav92"	"Dvodav92|Staond81"	"body.form"	"R00474"	"Dvodav92"	"Staond81"	"M"	5.08	4.13	167.7	175.3	65.5	84	24	35	-1.75627271170197	-0.65477763119202	-1.43447500721796	0.218855248228464	-0.451066126559239	1.42521734106112
2.352	"janbal79"	"janbal79|Smimar96"	"body.form"	"R00474"	"janbal79"	"Smimar96"	"M"	4.65	4.46	187.7	180.5	93.1	77.2	37	21	1.14239855279789	0.0988768975779417	1.03211499550211	-0.388855332151844	1.76635978971937	-0.96277979954661
4.759	"Staond81"	"Hnukar88|Staond81"	"body.form"	"R00474"	"Hnukar88"	"Staond81"	"M"	3.34	4.13	178.4	175.3	70.6	84	28	35	-0.205483585194543	-0.65477763119202	-0.978692071932731	0.218855248228464	0.231218770757256	1.42521734106112
3.94	"Kvatom96"	"Kvatom96|Kuzmat95"	"body.form"	"R00474"	"Kvatom96"	"Kuzmat95"	"M"	4.33	5	171.4	175	71.5	85.1	19	20	-1.22001852776949	-0.69825770015952	-0.898259789235337	0.317161371525278	-1.30392224820486	-1.13335102387573
1.96	"Podjak84"	"Podjak84|Kuzmat95"	"body.form"	"R00474"	"Podjak84"	"Kuzmat95"	"M"	4.5	5	185.9	175	79.4	85.1	31	20	0.881518138992905	-0.69825770015952	-0.192243085558215	0.317161371525278	0.742932443744628	-1.13335102387573
13.703	"Smimar96"	"Holzde94|Smimar96"	"body.form"	"R00474"	"Holzde94"	"Smimar96"	"M"	2.35	4.46	193.4	180.5	96.2	77.2	22	21	1.96851986318035	0.0988768975779417	1.30915952479313	-0.388855332151844	-0.792208575217486	-0.96277979954661
2.234	"Tanske91"	"Tanske91|Balond96"	"body.form"	"R00474"	"Tanske91"	"Balond96"	"M"	4.65	1.99	178.2	180.8	84.7	73.5	24	20	-0.234470297839544	0.142356966545441	0.281413690326437	-0.719521383241129	-0.451066126559239	-1.13335102387573
4.906	"Lejtom94"	"Hnukar88|Lejtom94"	"body.form"	"R00474"	"Hnukar88"	"Lejtom94"	"M"	3.34	4.4	178.4	183	70.6	86.6	28	21	-0.205483585194543	0.461210805640424	-0.978692071932731	0.451215176020934	0.231218770757256	-0.96277979954661
9.179	"Svajak84"	"Svajak84|Durmic90"	"body.form"	"R00474"	"Svajak84"	"Durmic90"	"M"	3.09	3.15	179.4	173.7	68.7	71.9	31	25	-0.0605500219695497	-0.886671332352012	-1.14849355762723	-0.862512108036495	0.742932443744628	-0.280494902230115
3.792	"Maljan91"	"Hormic89|Maljan91"	"body.form"	"R00474"	"Hormic89"	"Maljan91"	"M"	3.45	6.06	172	179	73.6	83	27	24	-1.1330583898345	-0.118523447259548	-0.710584462941419	0.12948604523136	0.0606475464281327	-0.451066126559239
4.624	"Ondpet80"	"Ondpet80|Staond81"	"body.form"	"R00474"	"Ondpet80"	"Staond81"	"M"	5.03	4.13	183.4	175.3	98.7	84	36	35	0.519184230930422	-0.65477763119202	1.53258253228589	0.218855248228464	1.59578856539025	1.42521734106112
2.508	"Miljir90"	"Durmic90|Miljir90"	"body.form"	"R00474"	"Durmic90"	"Miljir90"	"M"	3.15	5.41	173.7	177.8	71.9	79.2	25	27	-0.886671332352012	-0.292443723129538	-0.862512108036495	-0.210116926157636	-0.280494902230115	0.0606475464281327
6.159	"Staond81"	"Staond81|Peltom81"	"body.form"	"R00474"	"Staond81"	"Peltom81"	"M"	4.13	5.61	175.3	186	84	98.8	35	35	-0.65477763119202	0.896011495315403	0.218855248228464	1.5415194525856	1.42521734106112	1.42521734106112
9.517	"Cesdan78"	"Cesdan78|Balatt81"	"body.form"	"R00474"	"Cesdan78"	"Balatt81"	"M"	5.97	5.59	183.3	172.4	94.8	81.1	38	34	0.504690874607924	-1.0750849645445	1.18404264059719	-0.0403154404631386	1.93693101404849	1.254646116732
1.882	"Slojan94"	"Slojan94|Jurmar88"	"body.form"	"R00474"	"Slojan94"	"Jurmar88"	"M"	4.9	2.75	178	164.7	76.9	60.6	22	28	-0.263457010484541	-2.19107340137695	-0.415666093050975	-1.87238410190377	-0.792208575217486	0.231218770757256
2.309	"Hudjan95"	"Hudjan95|Bormir82"	"body.form"	"R00474"	"Hudjan95"	"Bormir82"	"M"	5.5	3.25	175.7	192.2	76.2	85.7	21	33	-0.596804205902026	1.79459958731036	-0.478224535148948	0.370782893323541	-0.96277979954661	1.08407489240288
4.087	"Beljak94"	"Beljak94|Slojan94"	"body.form"	"R00474"	"Beljak94"	"Slojan94"	"M"	3.54	4.9	190.5	178	86.7	76.9	22	22	1.54821252982787	-0.263457010484541	0.460152096320645	-0.415666093050975	-0.792208575217486	-0.792208575217486
2.837	"Svajak84"	"Jurmar88|Svajak84"	"body.form"	"R00474"	"Jurmar88"	"Svajak84"	"M"	2.75	3.09	164.7	179.4	60.6	68.7	28	31	-2.19107340137695	-0.0605500219695497	-1.87238410190377	-1.14849355762723	0.231218770757256	0.742932443744628
2.335	"Ledzde83"	"Ledzde83|jakkre91"	"body.form"	"R00474"	"Ledzde83"	"jakkre91"	"M"	6.49	3.59	186.5	187.7	112.4	108.6	33	25	0.9684782769279	1.14239855279789	2.75694061334622	2.41733764195722	1.08407489240288	-0.280494902230115
2.325	"Trlmar94"	"Ledzde83|Trlmar94"	"body.form"	"R00474"	"Ledzde83"	"Trlmar94"	"M"	6.49	4.99	186.5	183.5	112.4	85.2	33	22	0.9684782769279	0.533677587252921	2.75694061334622	0.326098291824989	1.08407489240288	-0.792208575217486
2.43	"Holvac92"	"Jankov90|Holvac92"	"body.form"	"R00474"	"Jankov90"	"Holvac92"	"M"	3.79	5.41	173	184.3	71.4	84.4	26	23	-0.988124826609506	0.649624437832917	-0.907196709535047	0.254602929427306	-0.109923677900991	-0.621637350888362
4.365	"Hravoj97"	"Ondpet80|Hravoj97"	"body.form"	"R00474"	"Ondpet80"	"Hravoj97"	"M"	5.03	4.97	183.4	177.1	98.7	80.1	36	19	0.519184230930422	-0.393897217387035	1.53258253228589	-0.129684643460243	1.59578856539025	-1.30392224820486
1.188	"Hravoj97"	"Hormic89|Hravoj97"	"body.form"	"R00474"	"Hormic89"	"Hravoj97"	"M"	3.45	4.97	172	177.1	73.6	80.1	27	19	-1.1330583898345	-0.393897217387035	-0.710584462941419	-0.129684643460243	0.0606475464281327	-1.30392224820486
1.978	"Tanske91"	"Tanske91|Dusrad95"	"body.form"	"R00474"	"Tanske91"	"Dusrad95"	"M"	4.65	3.02	178.2	187.9	84.7	75.8	24	21	-0.234470297839544	1.17138526544289	0.281413690326437	-0.51397221634779	-0.451066126559239	-0.96277979954661
1.316	"Zamdan92"	"Svoale85|Zamdan92"	"body.form"	"R00474"	"Svoale85"	"Zamdan92"	"M"	2.91	3	170.9	175	67.9	68	31	23	-1.29248530938199	-0.69825770015952	-1.21998892002491	-1.2110519997252	0.742932443744628	-0.621637350888362
2.286	"Mibdav96"	"Elijak78|Mibdav96"	"body.form"	"R00480"	"Elijak78"	"Mibdav96"	"F"	5.29	4.56	175.7	172	78.6	65.6	37	20	-0.596804205902026	-1.1330583898345	-0.263738447955899	-1.42553808691825	1.76635978971937	-1.13335102387573
9.146	"Mibdav96"	"Mibdav96|Hnukar88"	"body.form"	"R00480"	"Mibdav96"	"Hnukar88"	"F"	4.56	3.34	172	178.4	65.6	70.6	20	28	-1.1330583898345	-0.205483585194543	-1.42553808691825	-0.978692071932731	-1.13335102387573	0.231218770757256
12.456	"Staond81"	"Cesdan78|Staond81"	"body.form"	"R00480"	"Cesdan78"	"Staond81"	"F"	5.97	4.13	183.3	175.3	94.8	84	38	35	0.504690874607924	-0.65477763119202	1.18404264059719	0.218855248228464	1.93693101404849	1.42521734106112
7.673	"Elijak78"	"Holvac92|Elijak78"	"body.form"	"R00480"	"Holvac92"	"Elijak78"	"F"	5.41	5.29	184.3	175.7	84.4	78.6	23	37	0.649624437832917	-0.596804205902026	0.254602929427306	-0.263738447955899	-0.621637350888362	1.76635978971937
5.018	"janbal79"	"janbal79|Hnukar88"	"body.form"	"R00480"	"janbal79"	"Hnukar88"	"F"	4.65	3.34	187.7	178.4	93.1	70.6	37	28	1.14239855279789	-0.205483585194543	1.03211499550211	-0.978692071932731	1.76635978971937	0.231218770757256
